,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSRNOG00000003156,8872.60842803227,-1.1650462326245223,1.0077385628088138,-1.1560996826173384,0.24764038585208514,0.978041656311395
ENSRNOG00000003157,54.40668447331117,-2.478178695911735,0.8593186296231946,-2.883888013691033,0.003927984102543747,0.14582218399028793
ENSRNOG00000003159,21.748726091701247,0.5471499667311064,0.5911289163021051,0.9256017623937,0.35465297715418675,0.9987769492299902
ENSRNOG00000003160,82.3506675223616,-0.7085325263095943,0.6464309571520188,-1.0960683712165897,0.2730488548346245,0.9949640684035447
ENSRNOG00000003161,268.8918781706607,0.6935055430140336,0.8901429488799555,0.7790945756371537,0.4359240052211196,0.9987769492299902
ENSRNOG00000003162,262.336833690239,0.42826464151944205,0.4543028288596194,0.942685394661667,0.3458418461105862,0.9987769492299902
ENSRNOG00000003163,373.2290234468289,-0.7017403080227047,0.626181161277557,-1.1206665920625738,0.26242980771341273,0.9857267056969925
ENSRNOG00000003164,30.16340805837807,1.7078519611427456,0.6496973425832054,2.6286885434259326,0.008571482513516322,0.23338617532653153
ENSRNOG00000003165,202.63697135443985,1.6306415197036916,0.7532302915046942,2.1648645017266,0.03039806341257637,0.4792770838327193
ENSRNOG00000003166,18.4096223226714,-0.13721574129602193,0.6032579382349135,-0.22745782956044425,0.8200677569797704,0.9987769492299902
ENSRNOG00000003167,27.536941406081425,-0.1462861756306653,0.7511187290675997,-0.19475772600192975,0.8455826182564189,0.9987769492299902
ENSRNOG00000003168,16.123214396600428,1.441642612326115,0.7034481321417078,2.0493943283876686,0.04042357139658773,0.5388579674662205
ENSRNOG00000003169,14.112700930873437,-1.8742055733931982,0.8307633996282804,-2.2560040250109705,0.024070379058852284,0.4311069951662701
ENSRNOG00000003170,331.9714875936109,0.9472200279790455,1.353035580696067,0.7000703022841053,0.48388340119699247,0.9987769492299902
ENSRNOG00000003171,356.4083496339104,-0.437390635968031,0.5253945379672812,-0.8324993968537782,0.40512711848415084,0.9987769492299902
ENSRNOG00000003172,571.3028987344186,-0.43245035615741695,0.5121583233901977,-0.8443685017063489,0.3984635179888739,0.9987769492299902
ENSRNOG00000003173,79.69865761993661,0.06950154338914673,0.49721491154347164,0.1397816955517236,0.888832476127259,0.9987769492299902
ENSRNOG00000003174,326.0924692328584,-0.6215375622213256,0.5383467154901692,-1.1545302392258685,0.2482828484874493,0.9783079874530184
ENSRNOG00000003176,269.1956510431146,0.25799938008003503,0.855261677994656,0.3016613356101372,0.7629102456273883,0.9987769492299902
ENSRNOG00000003177,99.68966898108143,0.5284257143547314,0.6705311203757615,0.7880703792817325,0.4306555400827068,0.9987769492299902
ENSRNOG00000003178,203.50329366429014,-0.4948396919278373,0.6307721032175545,-0.7844983781046609,0.4327477332431616,0.9987769492299902
ENSRNOG00000003179,179.96085517575148,-0.15529438949415444,0.8534535590132224,-0.18195997644407091,0.8556141356545203,0.9987769492299902
ENSRNOG00000003180,13.447853820588241,0.69149084206894,0.8251134724800204,0.838055449501443,0.4019995621605439,0.9987769492299902
ENSRNOG00000003182,20.77369621759624,0.389053320394677,0.9286155154540185,0.4189606073989202,0.6752449219574492,0.9987769492299902
ENSRNOG00000003183,189.17841274123023,0.1566882361078729,0.9001234440038708,0.17407416410676124,0.8618071772468698,0.9987769492299902
ENSRNOG00000003184,325.37514557886897,0.6744119737617277,0.5272134870882261,1.27920091249272,0.2008263146232253,0.9505872788947106
ENSRNOG00000003186,16.19327127565135,-1.4671612731937542,0.737262718223237,-1.9900114802082125,0.0465896708803345,0.578942352862271
ENSRNOG00000003187,16.831262706675833,-1.135415298647305,0.7911182440487171,-1.4352030270931107,0.15122925127388448,0.8979967807661284
ENSRNOG00000003188,16.978128742136036,0.6000867010843508,1.036069703312204,0.5791952985073666,0.5624574028030349,0.9987769492299902
ENSRNOG00000003189,9.283092506895821,-0.011617676730933375,0.6662972425004564,-0.017436177114188517,0.9860886483735545,0.9987769492299902
ENSRNOG00000003191,22.10021718813456,-0.22035781407943697,0.6367778343507913,-0.3460513262119064,0.729304142092646,0.9987769492299902
ENSRNOG00000003192,139.20427465155856,-0.28024489903045985,0.6930663580506984,-0.40435507477043015,0.6859516312350105,0.9987769492299902
ENSRNOG00000003193,13.60849054146567,-0.11303513751650364,0.638064675093015,-0.17715310364114067,0.8593881308272854,0.9987769492299902
ENSRNOG00000003194,65.09324944803228,-0.984547023416487,0.6806911951930812,-1.446393063946149,0.14806698618093705,0.8915521549637303
ENSRNOG00000003195,785.9736139125998,0.7218133990208069,0.8308895399293731,0.8687236561940137,0.38499829909788985,0.9987769492299902
ENSRNOG00000003197,72.62054117159423,0.5954517385403905,0.5310542373426227,1.1212635107103386,0.2621757127259101,0.985618462851574
ENSRNOG00000003198,523.1919576475809,-0.393154482694977,0.6392112579866154,-0.6150618872598289,0.5385138506235683,0.9987769492299902
ENSRNOG00000003199,55.745437304453475,-0.9941295662565648,0.6290777321342335,-1.5802968623350289,0.11403889809302868,0.8342111150500792
ENSRNOG00000003200,39.22988947324116,-0.49918653600130297,0.6548643217272658,-0.7622747482786234,0.44589604173515696,0.9987769492299902
ENSRNOG00000003201,661.6687112128474,0.35136671268459196,0.6345455572898258,0.5537296867781974,0.5797638551800521,0.9987769492299902
ENSRNOG00000003202,83.62660701583198,-1.0768939605031387,1.104069807717421,-0.9753857527628019,0.3293689481281764,0.9987769492299902
ENSRNOG00000003203,560.7346032921029,0.06758677221390588,0.5472122753097898,0.12351106739271046,0.9017024108821343,0.9987769492299902
ENSRNOG00000003204,141.7731508322021,0.040459518610995206,0.6819476321547243,0.059329362993983545,0.9526897740137715,0.9987769492299902
ENSRNOG00000003205,51.49205381717618,0.2570032283197677,0.6441289008757297,0.39899347470724766,0.6898980123325147,0.9987769492299902
ENSRNOG00000003206,163.5732966057532,-0.775030312184916,1.6379009680720753,-0.4731850870673709,0.6360811362986437,0.9987769492299902
ENSRNOG00000003207,137.65075304471446,-0.03846711772700466,0.5426598881081924,-0.07088623753103954,0.9434882966793168,0.9987769492299902
ENSRNOG00000003208,542.1392757284252,0.2534359335208759,0.5931273244747317,0.42728757058244876,0.6691698848096477,0.9987769492299902
ENSRNOG00000003209,24.14494622539316,0.6697470697895714,0.5571724041095889,1.2020463771171277,0.22934556022210262,0.9757688654023434
ENSRNOG00000003210,125.4799282853959,0.09927685136157435,0.6667166913323311,0.14890410372535412,0.881629303013435,0.9987769492299902
ENSRNOG00000003211,79.20772956946963,-1.4541605028976174,0.7541746504750012,-1.928148210738381,0.053836693794884614,0.6160006707620451
ENSRNOG00000003212,310.2324744173994,0.673864342343821,0.5551349505475257,1.2138748275157116,0.22479552672004233,0.9689108892455977
ENSRNOG00000003213,23.836702343942676,1.3891972556171353,1.1728353892805663,1.1844776072704357,0.23622405532444357,0.9776812362694572
ENSRNOG00000003214,448.17070331105054,-0.058483390749525486,0.6606298525326163,-0.08852671511183045,0.9294580521013169,0.9987769492299902
ENSRNOG00000003215,129.4012874347507,0.29919820048745205,0.6285235725575986,0.4760333797345893,0.6340505975040613,0.9987769492299902
ENSRNOG00000003216,9.761477120801766,0.3216468833714663,0.7861662456041633,0.4091334182432151,0.6824417530035383,0.9987769492299902
ENSRNOG00000003217,383.9044087429923,-0.7823522652379102,0.5643835391575828,-1.3862067387820605,0.1656837843882233,0.9136471034497291
ENSRNOG00000003218,3922.651796536183,-0.13688631365040477,0.6897370824710761,-0.19846158359354998,0.8426839387562489,0.9987769492299902
ENSRNOG00000003219,217.40505726445437,-0.3647210716195053,1.0117702972286993,-0.36047813680486435,0.718489603504898,0.9987769492299902
ENSRNOG00000003220,1094.0179541469015,-1.5461933630232034,0.6425027348346193,-2.4065163915935623,0.0161054812541718,0.33864573847976503
ENSRNOG00000003221,141.49143697630123,-0.7686820766095408,0.6261605164215062,-1.2276118606176931,0.2195927072849504,0.9651742362566531
ENSRNOG00000003224,89.70329169668211,-0.23814261430815856,0.6913776675939901,-0.34444649497705104,0.7305105276531624,0.9987769492299902
ENSRNOG00000003225,26.879954337847607,0.3332464725921806,0.792713570637565,0.42038699088266723,0.6742027700291711,0.9987769492299902
ENSRNOG00000003226,20.161435569506878,0.07978118204015368,0.5940519359886587,0.13430001184555826,0.8931653438761729,0.9987769492299902
ENSRNOG00000003227,47.60884713609247,-1.305669939261801,0.6536565762026385,-1.9974861216068198,0.04577240060370106,0.5748487899741366
ENSRNOG00000003228,306.0125275514882,-0.18725819942178593,0.5689278057841958,-0.3291422875063629,0.742048142487773,0.9987769492299902
ENSRNOG00000003229,7.843416843875143,0.16660235118535743,0.8369906079238931,0.19904924811355404,0.8422242208671709,0.9987769492299902
ENSRNOG00000003230,26.26035788345304,-0.22327842389006125,0.6724000581649323,-0.3320618747407864,0.7398425377887967,0.9987769492299902
ENSRNOG00000003231,981.2174329679991,-0.6742824192367775,0.5446292692674479,-1.2380576243060148,0.2156946949428037,0.9620621858525655
ENSRNOG00000003232,10.081544726299386,0.12639505191496517,0.6869750692183263,0.18398782951291612,0.854023002578266,0.9987769492299902
ENSRNOG00000003233,506.0923807273327,-0.1493766739658239,0.7907723633476781,-0.18889971487299895,0.8501714170511152,0.9987769492299902
ENSRNOG00000003234,29.432996716915273,0.4633121134653206,0.5689040613175008,0.8143941043281633,0.4154192150287016,0.9987769492299902
ENSRNOG00000003235,233.6050002757319,-0.7590888427152256,0.5403567000152125,-1.4047921358129827,0.1600830982814021,0.9079380922456787
ENSRNOG00000003236,708.0609601843712,0.27651998181148874,0.5708933240198284,0.4843636633625875,0.6281278016075935,0.9987769492299902
ENSRNOG00000003237,238.0374905571072,1.1371622155039078,0.5853534406661761,1.942693313991171,0.05205322455482658,0.6083228130521319
ENSRNOG00000003238,522.697526101895,0.08449047901507191,0.4859795452683751,0.17385603949321216,0.8619786017986284,0.9987769492299902
ENSRNOG00000003239,8.638095925247958,0.7544213866479346,0.8136185212314724,0.9272421496822141,0.3538008229889107,0.9987769492299902
ENSRNOG00000003240,531.062546921493,0.050605325544632186,1.0289478878990177,0.049181621479355876,0.9607745574753509,0.9987769492299902
ENSRNOG00000003241,12.327825366170018,0.25210201609262106,0.8813924300697736,0.28602698127627885,0.774857456378689,0.9987769492299902
ENSRNOG00000003242,120.60103081965953,-0.5991249325719505,0.6166784222592063,-0.9715354242119443,0.3312817217349998,0.9987769492299902
ENSRNOG00000003243,114.94816432037777,-0.23727193235350427,0.5264293542561099,-0.45071941835156587,0.6521917851533561,0.9987769492299902
ENSRNOG00000003244,253.04489488079335,-0.8183775606986676,0.512740263090978,-1.5960860100301093,0.11046959169512785,0.8228166409800556
ENSRNOG00000003245,154.77485115890082,-0.04379628034683833,0.6097949793955635,-0.07182131999553318,0.9427441057309345,0.9987769492299902
ENSRNOG00000003246,29.62866146167154,-0.5641284811825285,0.6627180377550935,-0.8512345357212102,0.39463908187004837,0.9987769492299902
ENSRNOG00000003248,559.9902050202371,0.17816658760216558,0.5803100420682284,0.3070196527483461,0.7588284134419243,0.9987769492299902
ENSRNOG00000003249,94.70045961507577,0.5935832204449824,0.8877396223456735,0.6686456315609277,0.5037215568112761,0.9987769492299902
ENSRNOG00000003250,545.2323980431279,-0.2616214818860066,0.49056251503350273,-0.533309158096067,0.593819589185516,0.9987769492299902
ENSRNOG00000003251,87.60499469269655,1.0443013538586607,0.6331735014264592,1.6493131053431371,0.09908350616113112,0.7943628190951039
ENSRNOG00000003253,778.9716060037537,0.05548151346440502,0.6445333162426279,0.08608013281274599,0.9314027167141347,0.9987769492299902
ENSRNOG00000003254,33.62894751561393,-0.37069859029347824,0.6193413026018197,-0.5985368467050288,0.5494817806524966,0.9987769492299902
ENSRNOG00000003255,319.0557309253165,-0.09221560525496598,1.1628000738386173,-0.07930478104507277,0.9367902035573945,0.9987769492299902
ENSRNOG00000003256,23.193274943977517,0.6998550723066173,0.6964037102228557,1.0049559788856626,0.3149180474540869,0.9987769492299902
ENSRNOG00000003257,1737.349666428889,0.946270643251812,0.6766221939718587,1.3985214373431687,0.1619565397579692,0.9098585005795515
ENSRNOG00000003258,22.069268167750902,0.11262674001786009,0.736578743841837,0.15290522698282485,0.8784730138488116,0.9987769492299902
ENSRNOG00000003259,31.81571811429499,2.1198683564531744,2.6671680266995996,0.7948012030859325,0.42672915105827147,0.9987769492299902
ENSRNOG00000003260,125.24958838492137,0.23693075325249024,0.8983503912381181,0.2637398008208681,0.7919804243947537,0.9987769492299902
ENSRNOG00000003261,8.314355434507155,-0.013633248298219372,0.9049371668733599,-0.015065408734756118,0.9879799976597977,0.9987769492299902
ENSRNOG00000003262,124.88983262397393,0.16843535496619177,0.7476850267169035,0.22527581661731816,0.8217647117090872,0.9987769492299902
ENSRNOG00000003263,1075.9264422761057,0.593349535308609,1.232212439586346,0.4815318497415889,0.6301385489904954,0.9987769492299902
ENSRNOG00000003264,32.52671018549974,-1.0331265703301176,0.5670379139369421,-1.8219708857863197,0.06845940335262882,0.70028153515191
ENSRNOG00000003265,171.79261944734128,1.1441687017255224,0.8604520548386039,1.3297297569242665,0.18360732683759184,0.9314505440342309
ENSRNOG00000003267,57.926445597714974,-0.20250919610103568,0.8816707749788517,-0.2296879990219628,0.8183342210083583,0.9987769492299902
ENSRNOG00000003268,40.97666261478031,-0.056721315359430875,0.568025858077724,-0.09985692473822133,0.9204579144374293,0.9987769492299902
ENSRNOG00000003269,11.399498534562774,-4.514658817211368,1.2075741844324877,-3.7386181945692054,0.00018503449500948695,0.02036131905377049
ENSRNOG00000003270,716.0237177903113,-0.43824816155526625,0.6202209483025242,-0.7066000636623171,0.4798150493735711,0.9987769492299902
ENSRNOG00000003271,46.93106923503505,-0.11775012069526412,0.7476689571752446,-0.15748964774481725,0.8748589659891728,0.9987769492299902
ENSRNOG00000003272,61.01798797336087,-0.27604296124861266,0.6050887493950475,-0.45620243563377016,0.6482444141264789,0.9987769492299902
ENSRNOG00000003273,46.3466491417129,0.5513789274627952,0.7072949753520158,0.7795600798498217,0.43564986102028413,0.9987769492299902
ENSRNOG00000003276,455.37740238298494,-0.08180872983082875,0.7945815195504762,-0.1029582589299471,0.9179960993846819,0.9987769492299902
ENSRNOG00000003278,17.259554616416832,0.7533156148211072,0.6685708506012371,1.1267550987956778,0.25984603952139806,0.9820964985978254
ENSRNOG00000003279,31.59446292702729,1.1526366326432889,1.0828475244614897,1.0644496169638529,0.28712506693023276,0.9987769492299902
ENSRNOG00000003280,1668.0213267456056,0.12516441920661533,0.45295110406730654,0.2763309727754112,0.7822938688465725,0.9987769492299902
ENSRNOG00000003281,340.3619517923675,0.328420687618439,0.5331103923789154,0.6160463054432628,0.5378639587573111,0.9987769492299902
ENSRNOG00000003282,34.72467756559876,-0.05137331183124655,0.8355513275766406,-0.06148432793499972,0.9509734952874013,0.9987769492299902
ENSRNOG00000003283,1244.3488040414834,-0.38472600487659286,0.9907063858523559,-0.38833504090679016,0.6977681091028258,0.9987769492299902
ENSRNOG00000003284,22.92758223951566,-1.4260199594363305,0.6346706218171295,-2.246866186043847,0.024648580305862443,0.437737439694369
ENSRNOG00000003285,501.6025621004726,-1.6796013046017733,1.0305280697075665,-1.6298452744507916,0.10313420229653969,0.8056745660355874
ENSRNOG00000003287,717.7652307687481,0.12516259126372511,0.5861529419059793,0.21353230925829175,0.8309117910351592,0.9987769492299902
ENSRNOG00000003288,43.54927080534003,-0.18200212211553218,0.778345523514171,-0.23383204067752125,0.8151153741600645,0.9987769492299902
ENSRNOG00000003289,13.118445867871005,0.2700580526173084,0.763411269080374,0.35375172407741334,0.7235249555345168,0.9987769492299902
ENSRNOG00000003290,17.479857229447727,0.5029427523149649,2.506959280294326,0.2006186363968056,0.8409967845962888,0.9987769492299902
ENSRNOG00000003291,144.26276029455366,-0.35600855499647527,0.4697040560802329,-0.7579422625544954,0.44848554817726094,0.9987769492299902
ENSRNOG00000003292,35.209051301594066,0.19854290740457112,0.6477341381762711,0.3065191344763438,0.7592094133039757,0.9987769492299902
ENSRNOG00000003293,295.443025208532,-0.05597528834080758,0.5153599096266485,-0.1086139750011963,0.9135086758862316,0.9987769492299902
ENSRNOG00000003294,23.03873143645175,0.3919206215177652,0.7729566555897502,0.507040878273747,0.6121261364913841,0.9987769492299902
ENSRNOG00000003295,284.2722792965284,-0.06047420273778827,0.8492638966415682,-0.07120778709295753,0.9432323839476944,0.9987769492299902
ENSRNOG00000003296,163.35070581200685,-0.33462697990229984,0.834504513550308,-0.40098881967536165,0.6884283553904194,0.9987769492299902
ENSRNOG00000003297,80.48594775129742,0.1897575905474613,0.48361975742710184,0.3923693927580374,0.6947852976297557,0.9987769492299902
ENSRNOG00000003298,60.97097505595995,-0.018792490013307097,0.5735059195803194,-0.032767735034119755,0.9738598081013878,0.9987769492299902
ENSRNOG00000003299,72.09022963277428,0.416898316657939,1.111361868443862,0.3751238264469911,0.7075683778027346,0.9987769492299902
ENSRNOG00000003300,281.20471868793214,0.47923905043696086,0.6411110111735397,0.7475133667720419,0.4547537372941345,0.9987769492299902
ENSRNOG00000003301,3066.519455208984,0.24797218440745095,0.7078443109957904,0.35032023363810816,0.7260983819577089,0.9987769492299902
ENSRNOG00000003302,502.0606138160991,0.052043489688289334,0.4954240495198575,0.10504837167014303,0.9163374259789479,0.9987769492299902
ENSRNOG00000003303,572.4376940757052,0.1222947037571436,0.6262115883628134,0.19529294256095545,0.8451636217241891,0.9987769492299902
ENSRNOG00000003304,8698.761144568432,-0.3252139219457917,0.85600881314044,-0.37991889447105015,0.7040056213427985,0.9987769492299902
ENSRNOG00000003305,247.79181100290907,-0.17618843203610995,0.7894448416476552,-0.2231801675572241,0.8233952866818209,0.9987769492299902
ENSRNOG00000003306,186.51031694379594,-0.49377705984560755,0.8718896208415094,-0.5663297830854274,0.5711696177505209,0.9987769492299902
ENSRNOG00000003307,260.428016778208,0.3893811729558324,0.7405352230388538,0.5258104690253237,0.5990198999078113,0.9987769492299902
ENSRNOG00000003308,13.90980181037895,0.7691228089172542,0.8272560911950396,0.9297275862982076,0.35251214757292604,0.9987769492299902
ENSRNOG00000003309,37.64972268847395,-0.31891653804001696,0.834635533887586,-0.3821027563427112,0.7023851474007925,0.9987769492299902
ENSRNOG00000003310,26.87929686022699,-0.012294497248498864,0.66987991253903,-0.01835328544469907,0.9853570189727691,0.9987769492299902
ENSRNOG00000003311,453.4138157070466,-0.22053576075985998,0.7011155659590231,-0.31454979958717566,0.753103499702097,0.9987769492299902
ENSRNOG00000003313,101.35488446492856,0.0673747553444551,0.5444472087644131,0.12374892231949844,0.9015140749212972,0.9987769492299902
ENSRNOG00000003314,361.78573204928426,-1.278464147866431,0.5496662255959116,-2.3258917654625857,0.020024325443715782,0.3887562827268135
ENSRNOG00000003315,290.18981953953744,-0.8664705631922709,1.0449714780770962,-0.829181065101132,0.40700195775409986,0.9987769492299902
ENSRNOG00000003316,50.27059956648001,0.2474138817101386,0.7651323639400979,0.3233608893970516,0.7464219455398395,0.9987769492299902
ENSRNOG00000003317,25.27913516319514,0.28204537787128264,0.5399857088361176,0.5223200785798605,0.6014474915666338,0.9987769492299902
ENSRNOG00000003318,731.355185887635,-0.04736307010118304,0.4951623692794698,-0.0956515943852981,0.9237972866271456,0.9987769492299902
ENSRNOG00000003319,293.4698430451577,-0.7554037500122828,0.7211051080909318,-1.0475639980032232,0.29483953192361956,0.9987769492299902
ENSRNOG00000003321,54.812772279485415,-0.5917347948218966,0.6530780438891233,-0.9060705689906163,0.3648985018206742,0.9987769492299902
ENSRNOG00000003322,78.29012576771156,-1.250434339600068,0.8766646934337405,-1.4263541682080725,0.15376613608778153,0.9015531150359763
ENSRNOG00000003323,349.78915467269456,-0.17380654418037858,0.5277372741854077,-0.32934293763626754,0.7418964931236567,0.9987769492299902
ENSRNOG00000003324,467.643990715967,0.032390246034031865,0.532622817433718,0.060812727081604345,0.9515083543369066,0.9987769492299902
ENSRNOG00000003325,105.14110056987782,0.9908494382269629,0.9053843608150369,1.0943964586874346,0.27378113642507185,0.9949640684035447
ENSRNOG00000003326,367.60734586885565,0.1396950163352062,0.8731736923892268,0.15998537009625755,0.872892598743056,0.9987769492299902
ENSRNOG00000003327,88.53443774720016,0.21448579343621405,0.5602917195923927,0.3828109285503105,0.7018599578184983,0.9987769492299902
ENSRNOG00000003328,20.516635696043238,-0.37258777941044424,0.8593776715665716,-0.4335553409611501,0.6646113708295365,0.9987769492299902
ENSRNOG00000003329,49.66146590298653,0.2911120665715599,0.7895106647337944,0.36872467919064333,0.7123329516184163,0.9987769492299902
ENSRNOG00000003330,74.65072758562366,1.1109811962001133,0.658105861223535,1.6881496756989873,0.0913825006822897,0.7687845762528014
ENSRNOG00000003331,89.02747106013133,-0.06287708818278592,0.6210774233355162,-0.10123872776618172,0.9193609543203188,0.9987769492299902
ENSRNOG00000003333,71.56964846722398,-0.7611251555172716,1.4242909831768549,-0.534388804329573,0.5930725632155986,0.9987769492299902
ENSRNOG00000003334,96.93304114562254,1.5957010667337457,0.7519400309210171,2.1221121380906456,0.03382832234115075,0.5027892439470696
ENSRNOG00000003335,44.46182436009525,0.5131822538458533,0.6291269761418097,0.815705371581743,0.41466866605525143,0.9987769492299902
ENSRNOG00000003336,76.18056012073959,-0.4036254092555102,0.9566131468734772,-0.4219316978599858,0.6730748726166857,0.9987769492299902
ENSRNOG00000003337,110.84864018611984,0.03369683318118701,0.7210605055011515,0.046732324020114006,0.9627265676384001,0.9987769492299902
ENSRNOG00000003338,12.967485955606229,-0.33329678347265634,0.6669165736865692,-0.4997578357218872,0.6172456030653106,0.9987769492299902
ENSRNOG00000003340,48.12297671766638,0.48125384874742294,0.6207013408656902,0.7753388257164383,0.4381394728328242,0.9987769492299902
ENSRNOG00000003341,362.3417731519489,-0.03210934582082113,0.5587870305219053,-0.05746258246336016,0.954176711704,0.9987769492299902
ENSRNOG00000003342,2060.169196589763,-0.18895482954250162,0.48726201460342516,-0.3877889592856709,0.6981722166436282,0.9987769492299902
ENSRNOG00000003343,556.0045912886083,0.8096700934464605,0.7241151443125328,1.1181510286118275,0.26350249554013183,0.9857267056969925
ENSRNOG00000003345,41.45860980769525,0.24573805166562634,0.701864193194845,0.35012193818727383,0.7262471873463675,0.9987769492299902
ENSRNOG00000003346,202.60160585210386,-0.6362993772528558,0.7114144626254083,-0.8944144527293593,0.3711001824728545,0.9987769492299902
ENSRNOG00000003347,131.99431316670572,-0.5788533574848402,0.7575123236738139,-0.7641504162961914,0.44477761081904155,0.9987769492299902
ENSRNOG00000003348,153.02106472787605,-1.0624934033607758,0.5839133614787493,-1.8196079649042998,0.06881872786518406,0.7017692187277976
ENSRNOG00000003349,19.965751337809134,1.1818532412754503,0.8439770781459341,1.4003380801191536,0.16141210266584982,0.9095485249651631
ENSRNOG00000003350,59.61622033662377,0.7232831132721793,0.7237425492435342,0.9993651941953182,0.31761781421286095,0.9987769492299902
ENSRNOG00000003351,209.01449220260835,0.29607717029403324,0.592451817022104,0.4997489446183719,0.6172518643356468,0.9987769492299902
ENSRNOG00000003352,321.5866681406447,-0.1675446295663477,0.6512422325565032,-0.25726929426649425,0.7969708944753757,0.9987769492299902
ENSRNOG00000003353,22.615835461152752,-1.1036754277631275,0.8683713327069845,-1.2709717446828037,0.20373870078922707,0.950946573592254
ENSRNOG00000003354,50.139519967633724,1.325661415095883,0.709570001482348,1.8682602313041299,0.061725806967007225,0.6623789784423572
ENSRNOG00000003356,12.956466849679279,0.8322113860419078,0.6519484715417347,1.2764987148046922,0.2017792808328962,0.9505872788947106
ENSRNOG00000003357,33.6591751711811,-1.5079696067309172,0.8523235401380987,-1.7692455220544379,0.0768529104169683,0.723253406814081
ENSRNOG00000003358,12.62846669928971,0.6183679444712553,0.6776233968039237,0.9125540047581703,0.3614771542244358,0.9987769492299902
ENSRNOG00000003359,105.10656776177449,0.3371709712313811,0.4987575677605893,0.6760217649333552,0.49902682648618746,0.9987769492299902
ENSRNOG00000003360,57.467605726437085,-0.002727362026092852,0.5689269330007991,-0.004793870474205554,0.996175059412432,0.9987953079489417
ENSRNOG00000003362,102.49835011581122,0.0803270696635146,0.6509382182841488,0.12340198717361235,0.9017887835650946,0.9987769492299902
ENSRNOG00000003363,14.712155728747993,0.17464407198827683,0.9850443358048846,0.17729564613512985,0.8592761705024835,0.9987769492299902
ENSRNOG00000003364,159.42072322502656,0.9079256070467935,0.7409977594748869,1.2252744295613,0.2204718393527637,0.9655581200612913
ENSRNOG00000003365,5.919071336714556,-0.40541806690555826,1.3794134781086391,-0.2939061226670344,0.7688296394214352,0.9987769492299902
ENSRNOG00000003366,104.99816308142171,0.7746766078766399,0.8749435175555059,0.885401848614182,0.37593993573099116,0.9987769492299902
ENSRNOG00000003367,45.978034520634615,-0.8507175874344391,1.6498310149731883,-0.5156392259047599,0.606106408363867,0.9987769492299902
ENSRNOG00000003368,131.94334098689328,-2.617666661429592,0.5942812007210271,-4.40476100918831,1.059005640372393e-05,0.0023163983373745475
ENSRNOG00000003369,129.08894625498934,-0.15100725242862068,1.1056442710523366,-0.1365785147920082,0.8913639600481862,0.9987769492299902
ENSRNOG00000003370,36.16288676838415,0.32142585374583416,0.8341775077321896,0.3853206910597104,0.6999998335781472,0.9987769492299902
ENSRNOG00000003373,25.147847806900064,-0.5120799794241268,0.5706396968715838,-0.8973788228044793,0.3695168089077404,0.9987769492299902
ENSRNOG00000003374,68.02662531583402,0.2136264752414625,0.5283623940854806,0.40431809234118415,0.6859788228193328,0.9987769492299902
ENSRNOG00000003375,29.145056986897895,-0.009608310068174038,0.6360280676953916,-0.015106739083055182,0.9879470245653802,0.9987769492299902
ENSRNOG00000003376,264.6301052476077,-0.1384774495663582,0.6355337054326515,-0.21789158998591127,0.8275135799463318,0.9987769492299902
ENSRNOG00000003377,45.583451485563664,0.6368716266319288,0.6430970385803928,0.9903196382894154,0.32201791071362584,0.9987769492299902
ENSRNOG00000003378,15.386836611215264,-0.6198836631661242,0.7080499843121616,-0.8754800888362606,0.3813127394388208,0.9987769492299902
ENSRNOG00000003379,60.885893230860745,-0.6438214063939031,0.5619691282366098,-1.1456526240402842,0.25193891379763034,0.9794434835875686
ENSRNOG00000003380,109.11191459304474,-1.051562560171691,0.6415155164385904,-1.6391849195004664,0.10117475357314491,0.8023066259177969
ENSRNOG00000003381,141.3290879702896,0.0370749549332534,0.6224659259076447,0.05956142077848323,0.952504945548614,0.9987769492299902
ENSRNOG00000003382,3222.5377040284416,-0.8857201206261145,0.6265004000021667,-1.4137582683475562,0.1574328904066984,0.9072929986560891
ENSRNOG00000003383,27.03773656019584,0.5589819264031222,0.8306712771727754,0.672927958103524,0.5009931244663597,0.9987769492299902
ENSRNOG00000003384,87.55193724372536,0.20518317599823158,0.6667371504832452,0.30774222772724846,0.7582784849263619,0.9987769492299902
ENSRNOG00000003385,187.9604869061941,0.09317181435650534,0.5901835774666424,0.15786920869002233,0.8745598616664909,0.9987769492299902
ENSRNOG00000003386,87.786856736514,-0.18883622511495907,0.620714992671187,-0.3042237215864895,0.760957453599845,0.9987769492299902
ENSRNOG00000003387,40.69318030941662,0.05992421694838849,0.7647371984801997,0.07835922859183372,0.937542304638381,0.9987769492299902
ENSRNOG00000003389,24.230235721307338,-3.087731287187372,0.952562783215162,-3.241498976860536,0.0011890286094315575,0.06844215557096386
ENSRNOG00000003390,9.602576134915935,-0.10782219671933933,1.0036264811308284,-0.10743259444275673,0.9144457975082775,0.9987769492299902
ENSRNOG00000003392,9.306003965228482,-1.2772077157656,1.1759142542546133,-1.0861401765855747,0.27741697965211753,0.9969996422665656
ENSRNOG00000003393,15.178780764891629,0.9647875861611206,0.7367112080792119,1.3095872243841113,0.1903355126641374,0.937101263362723
ENSRNOG00000003394,125.38760905436963,0.7893788879902318,0.9552831100224926,0.8263297861213579,0.40861704128433773,0.9987769492299902
